created_at,id,like_count,author_id,reply_to_id,replied_to_user_id,tweet
2022-05-06 15:07:40+00:00,1522593947377442818,0,1451561179969634338,1522580486899572743,21394379,@W_Nuclear_News @iaeaorg Why would you need a roadmap for doing something anyone with half a brain knew how to do in 1944 when the first reactor ran?
2022-05-06 15:55:23+00:00,1522605956919615489,0,109961590,1522575255247769600,21394379,@W_Nuclear_News But not in terms of money?
2022-05-06 05:03:17+00:00,1522441852229627904,0,58956169,1522427182315937794,21394379,"@W_Nuclear_News OK, can India please stop paying for Putin's invasion of Ukraine!"
2022-05-05 16:27:04+00:00,1522251541826134018,1,1517224297886265344,1522243667557294082,21394379,@W_Nuclear_News Lets hope so
2022-05-04 22:40:23+00:00,1521983101894750208,1,2917865311,1521704922982412288,21394379,"@W_Nuclear_News @NuScale_Power Congratulations - May the force be with you &amp; @ShellenbergerMD 4 CA Gov @subschneider
@ScottAdamsSays
https://t.co/7e2HqMRpMs"
2022-05-03 16:32:25+00:00,1521528114559520769,0,1277085510402531329,1521524222459265025,21394379,"@W_Nuclear_News @NuScale_Power These reactors are small enough that you could put 5 m of reinforced concrete around them fairly cheap. I haven't looked at the design, some of it I probably wouldn't understand, but these little reactors could be very useful"
2022-05-03 16:25:56+00:00,1521526480701956098,0,875643886927921152,1521524222459265025,21394379,@W_Nuclear_News @NuScale_Power Who has a lot of money to loose ?
2022-04-30 05:06:14+00:00,1520268266786418688,1,784083027777335296,1520067067252203521,21394379,@W_Nuclear_News @UlsteinGroup Hammer 🔨 time
2022-04-26 13:10:31+00:00,1518940588350967814,1,1098805524391387136,1518803303806689280,21394379,@W_Nuclear_News Now do Australia
2022-04-26 07:43:49+00:00,1518858373193768960,0,1071432600,1518803303806689280,21394379,@W_Nuclear_News When will the price be public?
2022-04-25 22:50:13+00:00,1518724086859550721,0,6482562,1014272450417348608,21394379,"@W_Nuclear_News #AP1000 ?
Not safe enough in Europe.
https://t.co/faO8pnGhOV"
2022-04-23 09:02:42+00:00,1517791060314845184,3,262093392,1517718656506994689,21394379,@W_Nuclear_News @NuScale_Power Just imagine us being able to do this. #auspol
2022-04-22 05:55:36+00:00,1517381588635598848,0,239000080,1517355010304077825,21394379,@W_Nuclear_News @IEA Putin loves this 😉
2022-04-23 00:12:35+00:00,1517657650200072193,0,59385072,1517353752402948096,21394379,@W_Nuclear_News @GovNuclear Capturing... steam?  I am not sure I understand...
2022-04-21 20:26:23+00:00,1517238338918526982,0,143856572,1517179506129309697,21394379,"@W_Nuclear_News @IEA ""Belgium plans to phase out most nuclear electricity generation - which has historically accounted for about half of the country's electricity production - by 2025, raising concerns over its electricity security and greenhouse gas emissions."""
2022-04-21 18:08:23+00:00,1517203611469729793,0,1185615484600901632,1517179506129309697,21394379,"@W_Nuclear_News @IEA Yeah but the belgian #green minister @TinneVdS explained that she will let operate zero CO2 special gas turbines so no problem that’s cool !
As she was a former #Gazprom lobbyist, we can definitely trust her, isn’t it ? 🤢"
2022-04-21 17:46:26+00:00,1517198084790358017,0,1502061019539017735,1517178202967482368,21394379,"@W_Nuclear_News @quakes99 John, your thoughts on the Anfield, UEC swap deal…I trust you more than their mgt teams…I own Anfield…should I support this deal?"
2022-04-20 14:40:35+00:00,1516788927822245888,1,1150726921484980224,1516630234631655425,21394379,@W_Nuclear_News @RollsRoyce Rolls Royce @Trawsfynydd https://t.co/uXnHevZbrw
2022-04-14 16:24:46+00:00,1514640819222822915,0,239000080,1514640326589300739,21394379,@W_Nuclear_News @theNIAorg Lets do this 💪☢️
2022-04-13 15:57:20+00:00,1514271527247695886,0,1149088781246640128,1514249262938398726,21394379,@W_Nuclear_News @WECNuclear @Framatome_ @SkupinaCEZ Good. Should help Lightbridge SP.
2022-04-11 17:25:11+00:00,1513568859072057345,0,1249938556534976513,1513552836478607360,21394379,"@W_Nuclear_News @quakes99 John, after China completes its planned reactor expansion, what percentage of their energy needs will nuclear provide?"
2022-04-11 10:58:39+00:00,1513471583213469697,0,949372924833751041,1512645226338217984,21394379,"@W_Nuclear_News @iAlexhunt @SeaborgTech A deathly silence.
An 'exciting' new route to fussion recently demonstrated and varified at First Light Fussion !!....oops."
2022-04-09 20:11:26+00:00,1512885920193687552,0,1296968853532971008,1512645226338217984,21394379,@W_Nuclear_News @SeaborgTech Good on them !
2022-04-09 09:30:17+00:00,1512724572331823104,1,1148790962862415872,1512643968361648133,21394379,"@W_Nuclear_News @MIT Same old story: avoid construction delays due to project mismanagement and regulatory bombs, as they push indirect costs in CAPEX from ~50% to ~70-80% and owner costs on top of that, doubling the cost of the FOAK. Bonus points if you can get cheap financing with 5% WACC or less"
2022-04-09 06:05:36+00:00,1512673059861372928,1,2689421244,1512643968361648133,21394379,"@W_Nuclear_News @MIT Which ""n-th"" are VC Summers 2 uncompleted AP1000s?  Odd $9B omission from the calculation."
2022-04-09 05:48:58+00:00,1512668876169166852,2,2183570827,1512643968361648133,21394379,"@W_Nuclear_News @MIT I would greatly appreciate @nuclear94's and @arclight's thoughts on this, please?"
2022-04-09 08:06:50+00:00,1512703568423399434,2,1110321155557261312,1512446311408283657,21394379,@W_Nuclear_News @MIT Lol. Read the fine print.  Ready by 2045 and at 2018 prices...
2022-04-08 22:18:07+00:00,1512555415221030919,7,16689633,1512446311408283657,21394379,@W_Nuclear_News @MIT The last time a US reactor has an estimated overnight cost of less than $3k/Kw was in 2007.  STP 3&amp;4 came in at 2.7K/Kw. Neither unit was ever built due to fears by investors of cost overruns. Just saying - extraordinary claims require evidence.
2022-04-08 18:53:48+00:00,1512503997332086788,1,1453364521821671430,1512446311408283657,21394379,"@W_Nuclear_News @MIT Wishful thinking or science fiction?

https://t.co/J3KERDmjGI"
2022-04-08 20:23:55+00:00,1512526674235117574,1,1477689126954672132,1512445704366706697,21394379,@W_Nuclear_News @UraniumEnergy @Cyancey5 is that a lot?
2022-04-07 16:16:52+00:00,1512102113513553930,1,3187067697,1512098518785302530,21394379,"@W_Nuclear_News 8 new nuclear reactors whose Uranium supply will come from..... where, East Cheam? or Kazakhstan?"
2022-04-07 04:41:17+00:00,1511927064605114371,1,116495042,1511920702311604224,21394379,"@W_Nuclear_News #Chornobyl in Ukrainian.

Let's get used to the official name. #Chernobyl is the Russian version of the name. Hardly appropriate to use the name used by the occupier."
2022-04-06 15:55:53+00:00,1511734448995373065,1,939157238991769600,1511726734135250946,21394379,@W_Nuclear_News @quakes99 @xenergynuclear Nice to see this. Let’s bring all phases of the nuclear fuel cycle home to avoid dependence on countries that are our enemies.
2022-12-29 14:15:52+00:00,1608466837247004672,0,1472310901663432709,1511556804442038273,21394379,@W_Nuclear_News https://t.co/7vens7FpoI Vegyf Virginia Energy Resources in talks with a buyer
2022-04-06 22:20:02+00:00,1511831119880065026,0,1472310901663432709,1511556804442038273,21394379,@W_Nuclear_News Virginia Energy Resources Vegyf/vui could be a sleeping giant
2022-04-05 16:01:37+00:00,1511373500576980999,1,1472310901663432709,1511364400942354432,21394379,"@W_Nuclear_News That’s true Ed, but no harm in lining up your ducks🙂"
